time,lon,lat
1474385425,-54.2750,54.5126
1474385640,-54.2744,54.5124
1474386025,-54.2728,54.5123
1474386328,-54.2712,54.5123
1474386632,-54.2697,54.5123
1474386863,-54.2686,54.5123
1474387167,-54.2673,54.5113
1474387317,-54.2664,54.5112
1474387508,-54.2651,54.5112
1474387692,-54.2637,54.5112
1474387931,-54.2623,54.5110
1474388123,-54.2612,54.5110
1474388424,-54.2595,54.5105
1474388624,-54.2585,54.5104
1474388872,-54.2575,54.5102
1474389012,-54.2568,54.5101
1474389245,-54.2557,54.5098
1474389432,-54.2548,54.5095
1474389663,-54.2540,54.5100
1474389815,-54.2530,54.5094
1474390058,-54.2517,54.5088
1474390198,-54.2509,54.5087
1474390470,-54.2495,54.5084
1474390606,-54.2489,54.5081
1474390857,-54.2480,54.5081
1474391055,-54.2469,54.5078
1474391302,-54.2457,54.5075
1474391520,-54.2448,54.5073
1474391821,-54.2434,54.5068
1474391994,-54.2425,54.5064
1474392210,-54.2412,54.5059
1474392388,-54.2405,54.5058
1474392588,-54.2397,54.5057
1474392831,-54.2386,54.5054
1474393157,-54.2368,54.5051
1474393347,-54.2361,54.5048
1474393568,-54.2354,54.5044
1474393729,-54.2348,54.5042
1474393973,-54.2336,54.5036
1474394201,-54.2330,54.5037
1474394517,-54.2322,54.5033
1474394746,-54.2313,54.5029
1474395068,-54.2301,54.5023
1474395213,-54.2296,54.5019
1474395491,-54.2286,54.5015
1474395697,-54.2280,54.5011
1474395997,-54.2273,54.5006
1474396219,-54.2266,54.5001
1474396491,-54.2257,54.4996
1474396716,-54.2253,54.4995
1474397054,-54.2248,54.4992
1474397200,-54.2241,54.4989
1474397392,-54.2233,54.4987
1474397562,-54.2225,54.4987
1474397818,-54.2219,54.4985
1474398067,-54.2213,54.4984
1474398339,-54.2207,54.4982
1474398495,-54.2203,54.4980
1474398698,-54.2198,54.4978
1474398837,-54.2191,54.4979
1474399095,-54.2184,54.4980
1474399315,-54.2179,54.4976
1474399746,-54.2174,54.4975
1474400213,-54.2166,54.4974
1474400600,-54.2159,54.4971
1474400759,-54.2158,54.4969
1474401044,-54.2157,54.4965
1474401214,-54.2156,54.4962
1474401495,-54.2158,54.4956
1474401699,-54.2155,54.4956
1474401966,-54.2154,54.4959
1474402116,-54.2155,54.4959
1474402336,-54.2156,54.4958
1474402540,-54.2155,54.4958
1474402791,-54.2156,54.4957
1474403035,-54.2156,54.4956
1474403346,-54.2161,54.4955
1474403531,-54.2160,54.4953
1474403809,-54.2162,54.4952
1474403994,-54.2160,54.4952
1474404282,-54.2162,54.4953
1474404448,-54.2163,54.4954
1474404707,-54.2163,54.4952
1474404854,-54.2162,54.4953
1474405065,-54.2160,54.4955
1474405248,-54.2158,54.4957
1474405480,-54.2163,54.4963
1474405631,-54.2161,54.4962
1474406161,-54.2162,54.4962
1474406293,-54.2161,54.4961
1474406618,-54.2157,54.4962
1474406831,-54.2156,54.4964
1474407109,-54.2155,54.4964
1474407288,-54.2153,54.4965
1474407539,-54.2151,54.4967
1474407704,-54.2149,54.4968
1474407900,-54.2146,54.4971
1474408070,-54.2144,54.4972
1474408330,-54.2142,54.4974
1474408484,-54.2141,54.4975
1474408723,-54.2142,54.4978
1474408931,-54.2144,54.4980
1474409305,-54.2149,54.4981
1474409482,-54.2147,54.4983
1474409730,-54.2148,54.4989
1474409888,-54.2143,54.4990
1474410157,-54.2139,54.4992
1474410350,-54.2136,54.4993
1474410590,-54.2132,54.4996
1474410778,-54.2131,54.4999
1474411089,-54.2130,54.5003
1474411298,-54.2126,54.5007
1474411623,-54.2122,54.5011
1474411847,-54.2119,54.5014
1474412129,-54.2105,54.5012
1474412326,-54.2109,54.5020
1474412615,-54.2110,54.5026
1474412839,-54.2108,54.5029
1474413157,-54.2105,54.5032
1474413368,-54.2101,54.5036
1474413619,-54.2097,54.5041
1474413777,-54.2094,54.5045
1474413993,-54.2087,54.5049
1474414129,-54.2085,54.5052
1474414415,-54.2076,54.5062
1474414605,-54.2075,54.5062
1474414903,-54.2071,54.5064
1474415123,-54.2068,54.5067
1474415380,-54.2064,54.5072
1474415557,-54.2060,54.5077
1474415810,-54.2054,54.5081
1474416030,-54.2051,54.5086
1474416318,-54.2050,54.5097
1474416488,-54.2042,54.5097
1474416765,-54.2028,54.5096
1474416976,-54.2027,54.5103
1474417278,-54.2025,54.5111
1474417498,-54.2020,54.5113
1474417796,-54.2018,54.5120
1474417982,-54.2011,54.5123
1474418236,-54.2004,54.5128
1474418422,-54.1999,54.5131
1474418754,-54.1988,54.5135
1474418918,-54.1983,54.5137
1474419237,-54.1973,54.5142
1474419405,-54.1967,54.5144
1474419689,-54.1959,54.5146
1474419860,-54.1953,54.5148
1474420104,-54.1945,54.5152
1474420267,-54.1938,54.5156
1474420459,-54.1931,54.5159
1474420628,-54.1926,54.5162
1474420898,-54.1918,54.5166
1474421077,-54.1910,54.5169
1474421349,-54.1893,54.5172
1474421528,-54.1889,54.5174
1474421842,-54.1881,54.5179
1474422046,-54.1874,54.5182
1474422358,-54.1863,54.5184
1474422567,-54.1855,54.5186
1474422767,-54.1847,54.5188
1474422933,-54.1840,54.5189
1474423206,-54.1827,54.5191
1474423375,-54.1820,54.5191
1474423651,-54.1807,54.5191
1474423817,-54.1799,54.5192
1474424081,-54.1786,54.5193
1474424262,-54.1778,54.5195
1474424518,-54.1766,54.5197
1474424683,-54.1758,54.5198
1474424929,-54.1745,54.5199
1474425138,-54.1738,54.5200
1474425417,-54.1728,54.5201
1474425614,-54.1720,54.5203
1474425875,-54.1709,54.5203
1474426062,-54.1701,54.5204
1474426367,-54.1691,54.5202
1474426580,-54.1680,54.5201
1474426877,-54.1667,54.5196
1474427075,-54.1657,54.5196
1474427702,-54.1633,54.5189
1474427920,-54.1624,54.5187
1474428176,-54.1614,54.5184
1474428355,-54.1605,54.5185
1474428596,-54.1592,54.5185
1474428796,-54.1584,54.5186
1474429038,-54.1573,54.5187
1474429208,-54.1567,54.5187
1474429474,-54.1556,54.5186
1474429698,-54.1548,54.5185
1474430048,-54.1535,54.5181
