Time,Lat,Long,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,
2020-03-30 05:00:00,49.73679,-45.34254,34,39,0,1,640,0.028,13.3,6,0,0,0,0,0,0,10,3,9,6.5,3.7,0,
2020-03-30 05:30:00,49.72827,-45.35568,24,40,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,3.2,8.75,6.5,4,4,
2020-03-30 06:00:00,49.71816,-45.3666,24,41,0,1,630,0.028,13.2,6,0,0,0,0,0,0,10,2.5,7.75,6,3.2,0,
2020-03-30 06:30:00,49.73598,-45.36039,24,42,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.6,8.75,5.75,3.3,0,
2020-03-30 07:00:00,49.75458,-45.35154,24,43,0,2,630,0.02,13.2,6,0,0,0,0,0,0,10,3.1,9,7.25,3.6,0,
2020-03-30 07:30:00,49.74696,-45.36216,24,44,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3,9.75,6.75,4.6,0,
2020-03-30 08:00:00,49.73664,-45.37458,40,45,0,1,650,0.02,13.3,6,0,0,0,0,0,0,10,3.1,9.5,7,4.1,0,
2020-03-30 08:30:00,49.72458,-45.38433,24,46,0,1,630,0.026,13.3,6,0,0,0,0,0,0,10,2.8,7.75,6,3.4,0,
2020-03-30 09:00:00,49.74273,-45.37881,24,47,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3,8,6.5,3.9,0,
2020-03-30 09:30:00,49.76133,-45.37134,24,48,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.9,8.5,6,4.4,2,
2020-03-30 10:00:00,49.77939,-45.36288,24,49,0,1,630,0.028,13.4,6,0,0,0,0,0,0,10,3.1,10.25,7.75,4.2,3,
2020-03-30 10:30:00,49.76886,-45.37854,24,50,0,1,630,0.028,13.5,6,0,0,0,0,0,0,10,3.1,8.5,5.75,4.1,0,
2020-03-30 11:00:00,49.75824,-45.39414,24,51,0,1,630,0.028,13.7,6,0,0,0,0,0,0,10,3.7,8.5,6.25,4.7,3,
2020-03-30 11:30:00,49.74627,-45.41097,24,52,0,1,630,0.02,13.6,6,0,0,0,0,0,0,10,3.2,8.25,7,3.9,0,
2020-03-30 12:00:00,49.7343,-45.4254,40,53,0,1,650,0.026,13.5,7,0,0,0,0,0,0,10,3.7,9,6.25,4.4,0,
2020-03-30 12:30:00,49.74894,-45.41568,30,54,0,1,640,0.026,13.8,6,0,0,0,0,0,0,10,3.4,9.75,7.25,5,2,
2020-03-30 13:00:00,49.73757,-45.4341,24,55,0,1,630,0.028,13.9,6,0,0,0,0,0,0,10,3.3,9.5,6.5,5.4,0,
2020-03-30 13:30:00,49.72521,-45.45081,24,56,0,1,630,0.028,13.9,6,0,0,0,0,0,0,10,3.2,9.75,7,3.7,0,
2020-03-30 14:00:00,49.74351,-45.44256,24,57,0,1,630,0.018,13.8,6,0,0,0,0,0,0,10,3.8,9.5,6.75,5,0,
2020-03-30 14:30:00,49.73319,-45.45786,24,58,0,1,630,0.02,13.8,6,0,0,0,0,0,0,10,2.7,8.25,6,3.1,0,
2020-03-30 15:00:00,49.75089,-45.44748,24,59,0,1,630,0.026,13.8,6,0,0,0,0,0,0,10,3.2,7.25,5.25,4.1,0,
2020-03-30 15:30:00,49.76982,-45.43503,24,0,0,1,630,0.02,13.8,7,0,0,0,0,0,0,10,3.3,8.75,6.75,4.1,0,
2020-03-30 16:00:00,49.7898,-45.42237,40,1,0,1,650,0.026,13.8,7,0,0,0,0,0,0,10,3.4,9.5,6.25,5.1,0,
2020-03-30 16:30:00,49.81026,-45.41073,24,2,0,1,630,0.026,13.8,7,0,0,0,0,0,0,10,3.2,7.25,5,4.8,0,
2020-03-30 17:00:00,49.82913,-45.39639,24,3,0,1,630,0.026,13.8,7,0,0,0,0,0,0,10,3.2,7.75,6.5,4.6,0,
2020-03-30 17:30:00,49.84944,-45.38604,24,4,0,2,630,0.02,13.8,6,0,0,0,0,0,0,10,4.5,7.75,7.25,6.4,2,
2020-03-30 18:00:00,49.86984,-45.37656,24,5,0,1,630,0.026,13.8,7,0,0,0,0,0,0,10,3.4,9,7,4.8,0,
2020-03-30 18:30:00,49.88931,-45.36798,24,6,0,3,630,0.026,13.8,7,0,0,0,0,0,0,10,3,7.25,5.5,3.6,0,
2020-03-30 19:00:00,49.90809,-45.35967,24,7,0,1,630,0.018,13.9,6,0,0,0,0,0,0,10,3.3,10.75,6.75,3.8,0,
2020-03-30 19:30:00,49.92579,-45.35142,24,8,0,1,630,0.028,13.9,6,0,0,0,0,0,0,10,3.6,10,7,4.5,0,
2020-03-30 20:00:00,49.94352,-45.34209,40,9,0,1,650,0.02,13.9,7,0,0,0,0,0,0,10,3.6,8.75,6.75,4.2,0,
2020-03-30 20:30:00,49.9623,-45.33759,24,10,0,1,630,0.028,13.9,6,0,0,0,0,0,0,10,3.1,8.25,5.5,5.1,0,
2020-03-30 21:00:00,49.98033,-45.33357,24,11,0,1,630,0.018,14,6,0,0,0,0,0,0,10,3.1,7.75,5.75,4.9,0,
2020-03-30 21:30:00,49.99776,-45.3315,24,12,0,1,630,0.026,13.6,6,0,0,0,0,0,0,10,3.3,9.25,7,4.8,0,
2020-03-30 22:00:00,50.01447,-45.32706,24,13,0,2,630,0.028,13.5,6,0,0,0,0,0,0,10,3.2,10.25,6.5,3.8,0,
2020-03-30 22:30:00,50.03028,-45.32334,24,14,0,1,630,0.028,13.4,6,0,0,0,0,0,0,10,3,8.75,6.5,3.7,0,
2020-03-30 23:00:00,50.04642,-45.32121,25,15,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.8,8.75,6.25,4.5,3,
2020-03-30 23:30:00,50.06214,-45.31758,40,16,0,1,650,0.028,13.3,7,0,0,0,0,0,0,10,3.7,8,7.25,6.1,0,
2020-03-31 00:00:00,50.07615,-45.31233,24,17,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.6,10.25,8,4.7,0,
2020-03-31 00:30:00,50.09097,-45.30915,24,18,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.2,9.75,6.25,5,0,
2020-03-31 01:00:00,50.10327,-45.30345,24,19,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,3.1,10,7,4.2,0,
2020-03-31 01:30:00,50.1168,-45.2985,24,20,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.3,9.25,8.5,4.5,0,
2020-03-31 02:00:00,50.13036,-45.29202,40,21,0,1,650,0.028,13.3,7,0,0,0,0,0,0,10,3.5,10.75,7.75,4.3,0,
2020-03-31 02:30:00,50.14518,-45.28719,24,22,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.5,11,8,5.5,1,
2020-03-31 03:00:00,50.1594,-45.27888,24,23,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,3.6,9,6.5,4.4,0,
2020-03-31 03:30:00,50.17506,-45.27174,24,24,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.6,8,6.5,4.6,0,
2020-03-31 04:00:00,50.19039,-45.26679,24,25,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.7,7.5,6,3.2,0,
2020-03-31 04:30:00,50.20485,-45.26475,24,26,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.8,8,6.25,3.2,0,
2020-03-31 05:00:00,50.22093,-45.26454,40,27,0,1,650,0.028,13.3,7,0,0,0,0,0,0,10,3.4,10.25,7.75,5,0,
2020-03-31 05:30:00,50.2347,-45.26136,24,28,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,2.5,9.75,7,3.2,0,
2020-03-31 06:00:00,50.25051,-45.25914,24,29,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.9,10.25,7.5,3.5,0,
2020-03-31 06:30:00,50.26611,-45.25731,24,30,0,4,630,0.026,13.2,7,0,0,0,0,0,0,10,2.8,11.25,7.75,3.5,0,
2020-03-31 07:00:00,50.28057,-45.25635,24,31,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.5,7.5,6,3.4,0,
2020-03-31 07:30:00,50.29428,-45.25593,24,32,0,2,630,0.028,13.2,7,0,0,0,0,0,0,10,2.7,8.75,6.75,3.4,0,
2020-03-31 08:00:00,50.31093,-45.25938,40,33,0,1,650,0.02,13.3,7,0,0,0,0,0,0,10,3.3,8.5,6.25,5.6,0,
2020-03-31 08:30:00,50.32587,-45.25977,24,34,0,1,630,0.024,13.2,7,0,0,0,0,0,0,10,2.6,8.5,6.5,3.4,0,
2020-03-31 09:00:00,50.33979,-45.26169,24,35,0,3,630,0.028,13.3,7,0,0,0,0,0,0,10,2.8,8.25,8.25,3.3,0,
2020-03-31 09:30:00,50.35434,-45.26763,24,36,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3,8.5,7,3.6,0,
2020-03-31 10:00:00,50.36922,-45.27273,24,37,0,2,630,0.028,13.4,7,0,0,0,0,0,0,10,2.6,8,6,3.2,0,
2020-03-31 10:30:00,50.38431,-45.27378,24,38,0,1,630,0.028,13.4,7,0,0,0,0,0,0,10,3.2,8.75,7,5,0,
2020-03-31 11:00:00,50.39823,-45.2724,24,39,0,1,630,0.026,13.5,8,0,0,0,0,0,0,10,3.1,8.75,6.75,3.6,0,
2020-03-31 11:30:00,50.41077,-45.26985,40,40,0,1,650,0.028,13.5,8,0,0,0,0,0,0,10,3.2,7.75,7,4.7,0,
2020-03-31 12:00:00,50.42292,-45.26586,24,41,0,1,630,0.026,13.6,8,0,0,0,0,0,0,10,3.9,9.25,8,5.4,1,
2020-03-31 12:30:00,50.43783,-45.26427,24,42,0,1,630,0.02,13.8,8,0,0,0,0,0,0,10,2.9,9.25,6.25,4,0,
2020-03-31 13:00:00,50.45277,-45.25956,24,43,0,1,630,0.018,14.1,9,0,0,0,0,0,0,10,3.1,8,7.25,4,0,
2020-03-31 13:30:00,50.46849,-45.25476,24,44,0,1,630,0.02,13.8,9,0,0,0,0,0,0,10,2.8,8.5,6.75,4.3,0,
2020-03-31 14:00:00,50.48409,-45.24789,40,45,0,1,650,0.02,13.8,9,0,0,0,0,0,0,10,2.9,8,6,4.1,0,
2020-03-31 14:30:00,50.50125,-45.24081,24,46,0,1,630,0.02,13.8,9,0,0,0,0,0,0,10,2.6,7.75,5.75,3.9,1,
2020-03-31 15:00:00,50.5179,-45.23268,24,47,0,1,630,0.026,13.9,9,0,0,0,0,0,0,10,2.8,10.75,6.75,3.5,0,
2020-03-31 15:30:00,50.53623,-45.22578,24,48,0,2,630,0.02,13.8,10,0,0,0,0,0,0,10,2.8,8.5,6.25,3.8,0,
2020-03-31 16:00:00,50.55558,-45.21549,24,49,0,1,630,0.026,13.8,10,0,0,0,0,0,0,10,2.9,9,6.5,3.6,0,
2020-03-31 16:30:00,50.57532,-45.20325,24,50,0,2,630,0.026,13.8,10,0,0,0,0,0,0,10,2.6,7.75,6.25,4.2,0,
2020-03-31 17:00:00,50.59479,-45.19032,24,51,0,1,630,0.026,13.8,9,0,0,0,0,0,0,10,3,8.75,6.75,4.2,0,
2020-03-31 17:30:00,50.61312,-45.17817,24,52,0,1,630,0.028,13.8,9,0,0,0,0,0,0,10,2.8,9.5,7.5,4.3,0,
2020-03-31 18:00:00,50.63181,-45.16539,40,53,0,1,650,0.026,13.8,9,0,0,0,0,0,0,10,2.5,8,6.25,3.5,0,
2020-03-31 18:30:00,50.649,-45.15222,24,54,0,1,630,0.02,13.8,8,0,0,0,0,0,0,10,2.9,9.25,6.75,4.3,0,
2020-03-31 19:00:00,50.66844,-45.13998,24,55,0,1,630,0.022,13.9,8,0,0,0,0,0,0,10,3.7,9.75,6.75,6.1,0,
2020-03-31 19:30:00,50.6868,-45.12627,24,56,0,1,630,0.02,13.9,8,0,0,0,0,0,0,10,3.5,9,7.25,5.8,0,
2020-03-31 20:00:00,50.70252,-45.11199,24,57,0,1,630,0.026,13.9,8,0,0,0,0,0,0,10,3.1,8.5,7.5,4,0,
2020-03-31 20:30:00,50.71551,-45.09867,24,58,0,1,630,0.026,14,8,0,0,0,0,0,0,10,3.7,11.5,8.5,4.9,0,
2020-03-31 21:00:00,50.72955,-45.08913,24,59,0,1,630,0.02,13.7,8,0,0,0,0,0,0,10,2.7,9.5,6.75,3.3,0,
2020-03-31 21:30:00,50.74095,-45.08334,24,0,0,1,630,0.028,13.5,8,0,0,0,0,0,0,10,2.9,8.25,6.5,4,0,
2020-03-31 22:00:00,50.74947,-45.09246,40,1,0,1,650,0.028,13.4,8,0,0,0,0,0,0,10,2.9,10.25,6.75,4.2,0,
2020-03-31 22:30:00,50.75742,-45.1035,24,2,0,1,630,0.02,13.4,8,0,0,0,0,0,0,10,3.5,10.5,7,4.5,0,
2020-03-31 23:00:00,50.76585,-45.114,24,3,0,1,630,0.026,13.3,8,0,0,0,0,0,0,10,2.8,9.75,8.25,3.1,0,
2020-03-31 23:30:00,50.77422,-45.11751,24,4,0,1,630,0.028,13.3,8,0,0,0,0,0,0,10,2.7,9.25,6.5,3.4,0,
2020-04-01 00:00:00,50.78418,-45.12042,24,5,0,1,630,0.028,13.3,8,0,0,0,0,0,0,10,2.8,8.5,6.75,3.5,0,
2020-04-01 00:30:00,50.79555,-45.1221,24,6,0,1,630,0.028,13.3,8,0,0,0,0,0,0,10,3.4,9.5,7.25,4.2,0,
2020-04-01 01:00:00,50.80827,-45.12312,24,7,0,1,630,0.026,13.3,9,0,0,0,0,0,0,10,2.8,8.5,6.75,4.1,0,
2020-04-01 01:30:00,50.81979,-45.12258,24,8,0,1,630,0.026,13.3,9,0,0,0,0,0,0,10,2.9,9.75,7,4.5,0,
2020-04-01 02:00:00,50.83095,-45.12705,40,9,0,2,650,0.028,13.3,9,0,0,0,0,0,0,10,3.2,8.75,6.5,3.9,0,
2020-04-01 02:30:00,50.84226,-45.12828,24,10,0,2,630,0.02,13.3,8,0,0,0,0,0,0,10,2.7,8.75,6.5,3.8,0,
2020-04-01 03:00:00,50.85363,-45.12753,24,11,0,1,630,0.028,13.3,8,0,0,0,0,0,0,10,2.8,10,7.75,4.1,0,
2020-04-01 03:30:00,50.86407,-45.12375,24,12,0,1,630,0.02,13.3,8,0,0,0,0,0,0,10,3.5,9.75,6.25,4.7,0,
2020-04-01 04:00:00,50.87163,-45.11859,24,13,0,1,630,0.028,13.3,8,0,0,0,0,0,0,10,3.1,8.25,6,5,0,
2020-04-01 04:30:00,50.87952,-45.11427,41,14,0,1,650,0.028,13.3,9,0,0,0,0,0,0,10,2.8,9.75,8.25,3.3,0,
2020-04-01 05:00:00,50.88672,-45.10872,24,15,0,1,630,0.028,13.3,8,0,0,0,0,0,0,10,2.4,9,7,2.6,1,
2020-04-01 05:30:00,50.89494,-45.10431,24,16,0,1,630,0.028,13.3,9,0,0,0,0,0,0,10,2.2,8.75,6.5,2.6,0,
2020-04-01 06:00:00,50.9037,-45.10053,24,17,0,1,630,0.02,13.3,8,0,0,0,0,0,0,10,2.8,8.75,6.5,3.7,0,
2020-04-01 06:30:00,50.91222,-45.09825,24,18,0,1,630,0.02,13.3,9,0,0,0,0,0,0,10,2.7,8.5,6.25,4.2,1,
2020-04-01 07:00:00,50.91966,-45.08901,24,19,0,1,630,0.028,13.2,8,0,0,0,0,0,0,10,3.1,10.5,7.25,4.8,0,
2020-04-01 07:30:00,50.92836,-45.07821,24,20,0,1,630,0.028,13.3,9,0,0,0,0,0,0,10,3.5,10.25,7.5,4.8,0,
2020-04-01 08:00:00,50.93907,-45.07032,40,21,0,1,650,0.02,13.3,9,0,0,0,0,0,0,10,3.8,8.25,7,4.5,0,
2020-04-01 08:30:00,50.94885,-45.06225,24,22,0,1,630,0.157,13.2,8,0,0,0,0,0,0,10,3.1,11.5,7.75,4,0,
2020-04-01 09:00:00,50.95893,-45.04884,24,23,0,1,630,0.02,13.3,9,0,0,0,0,0,0,10,3.3,8.25,7.5,4.2,0,
2020-04-01 09:30:00,50.96907,-45.03144,24,24,0,1,630,0.02,13.3,9,0,0,0,0,0,0,10,2.8,8.5,7.5,3.7,0,
2020-04-01 10:00:00,50.97876,-45.01293,24,25,0,1,630,0.02,13.4,9,0,0,0,0,0,0,10,4.2,9.5,8,5.7,0,
2020-04-01 10:30:00,50.98971,-44.99862,34,26,0,1,640,0.02,13.4,8,0,0,0,0,0,0,10,3,9.75,7,4.5,0,
2020-04-01 11:00:00,50.99919,-44.98479,24,27,0,2,630,0.028,13.5,8,0,0,0,0,0,0,10,3.3,8.75,7,4.1,1,
2020-04-01 11:30:00,51.00849,-44.97168,24,28,0,1,630,0.026,13.5,8,0,0,0,0,0,0,10,3.3,9.25,7.25,4.1,0,
2020-04-01 12:00:00,51.01515,-44.9586,24,29,0,1,630,0.02,13.7,8,0,0,0,0,0,0,10,3.3,8,6.75,4.3,0,
2020-04-01 12:30:00,51.02175,-44.94675,24,30,0,1,630,0.026,14,8,0,0,0,0,0,0,10,3.2,9.25,7.25,4.1,1,
2020-04-01 13:00:00,51.02922,-44.93973,24,31,0,1,630,0.02,13.9,8,0,0,0,0,0,0,10,2.9,9,6.75,3.7,0,
2020-04-01 13:30:00,51.03678,-44.93265,24,32,0,1,630,0.018,14.1,8,0,0,0,0,0,0,10,3,9.25,6,4.5,0,
2020-04-01 14:00:00,51.04527,-44.92245,40,33,0,2,650,0.03,13.8,8,0,0,0,0,0,0,10,3.2,10.75,7.5,4.6,0,
2020-04-01 14:30:00,51.05271,-44.91288,24,34,0,1,630,0.026,13.8,8,0,0,0,0,0,0,10,3.3,9.5,6.75,5.1,0,
2020-04-01 15:00:00,51.05961,-44.9013,24,35,0,1,630,0.028,13.8,8,0,0,0,0,0,0,10,3.1,7.75,5.75,4.1,0,
2020-04-01 15:30:00,51.06849,-44.88903,24,36,0,1,630,0.026,13.8,8,0,0,0,0,0,0,10,3.2,9.25,6.25,3.6,0,
2020-04-01 16:00:00,51.07773,-44.88042,24,37,0,1,630,0.187,13.7,8,0,0,0,0,0,0,10,2.3,8,6.25,3.3,0,
2020-04-01 16:30:00,51.08463,-44.87091,24,38,0,1,630,0.026,14,8,0,0,0,0,0,0,10,2.8,8.5,7,3.3,0,
2020-04-01 17:00:00,51.08052,-44.86218,24,39,0,1,630,0.02,13.8,8,0,0,0,0,0,0,10,3.3,10.5,6.5,4.6,0,
2020-04-01 17:30:00,51.07668,-44.84874,24,40,0,1,630,0.02,14,8,0,0,0,0,0,0,10,2.8,7.75,6.25,3.1,1,
2020-04-01 18:00:00,51.07146,-44.83614,40,41,0,1,650,0.035,13.8,8,0,0,0,0,0,0,10,2.2,8.5,6.5,3,0,
2020-04-01 18:30:00,51.07443,-44.8251,24,42,0,1,630,0.026,13.8,8,0,0,0,0,0,0,10,3.4,9.75,7.75,4.7,0,
2020-04-01 19:00:00,51.07761,-44.81532,24,43,0,1,630,0.02,13.8,8,0,0,0,0,0,0,10,3,10.75,7.75,4.3,0,
2020-04-01 19:30:00,51.08121,-44.80632,24,44,0,1,630,0.026,13.9,7,0,0,0,0,0,0,10,2.9,9,7.75,3.5,0,
2020-04-01 20:00:00,51.08526,-44.79918,24,45,0,1,630,0.02,13.9,7,0,0,0,0,0,0,10,2.5,9.5,6.75,3.4,0,
2020-04-01 20:30:00,51.09018,-44.79147,24,46,0,1,630,0.026,13.9,7,0,0,0,0,0,0,10,2.8,10.75,7.25,4.1,0,
2020-04-01 21:00:00,51.08874,-44.78949,24,47,0,1,630,0.026,14,7,0,0,0,0,0,0,10,3.2,9.75,7.25,5.4,0,
2020-04-01 21:30:00,51.09666,-44.78922,24,48,0,1,630,0.03,13.6,7,0,0,0,0,0,0,10,2.8,10.25,7.5,4,0,
2020-04-01 22:00:00,51.09912,-44.79261,40,49,0,1,650,0.026,13.4,7,0,0,0,0,0,0,10,3.1,12.25,8.75,4.4,0,
2020-04-01 22:30:00,51.10959,-44.7963,24,50,0,6,630,0.02,13.4,7,0,0,0,0,0,0,10,2.7,9,6.5,3.1,0,
2020-04-01 23:00:00,51.12063,-44.8002,24,51,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,2.5,9.25,7.25,3.3,0,
2020-04-01 23:30:00,51.13092,-44.79984,24,52,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.9,8.25,6.25,3.4,0,
2020-04-02 00:00:00,51.1404,-44.79567,24,53,0,1,630,0.026,13.3,6,0,0,0,0,0,0,10,2.8,9.75,6.75,4.2,0,
2020-04-02 00:30:00,51.14973,-44.79597,24,54,0,1,630,0.138,13.3,6,0,0,0,0,0,0,10,2.6,9.75,7.75,4.1,1,
2020-04-02 01:00:00,51.1578,-44.80026,24,55,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.5,8.5,6.75,3.7,0,
2020-04-02 01:30:00,51.16269,-44.80674,24,56,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.9,10.75,8.25,4.3,0,
2020-04-02 02:00:00,51.16932,-44.81796,40,57,0,1,650,0.028,13.3,7,0,0,0,0,0,0,10,2.2,9,6.75,3.3,0,
2020-04-02 02:30:00,51.17415,-44.82879,24,58,0,1,630,0.026,13.3,6,0,0,0,0,0,0,10,2.3,9,6.25,3.2,0,
2020-04-02 03:00:00,51.17763,-44.83896,24,59,0,2,630,0.02,13.3,6,0,0,0,0,0,0,10,2.7,9.25,7.25,3.6,0,
2020-04-02 03:30:00,51.18249,-44.8476,24,0,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,2.5,8,6.5,2.8,0,
2020-04-02 04:00:00,51.18861,-44.85513,24,1,0,1,630,0.026,13.3,7,0,0,0,0,0,0,10,3.1,9,7.75,3.7,0,
2020-04-02 04:30:00,51.19353,-44.86386,24,2,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.5,8.5,6.75,3.4,0,
2020-04-02 05:00:00,51.19971,-44.87754,40,3,0,1,650,0.028,13.2,7,0,0,0,0,0,0,10,2.5,9,9,2.7,0,
2020-04-02 05:30:00,51.20784,-44.88891,24,4,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,2.3,8.25,7.5,2.8,0,
2020-04-02 06:00:00,51.21678,-44.8941,24,5,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,3.2,9.25,7,4.4,1,
2020-04-02 06:30:00,51.22227,-44.89323,24,6,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.2,9.5,7.25,3.6,0,
2020-04-02 07:00:00,51.22623,-44.89383,24,7,0,2,630,0.02,13.3,7,0,0,0,0,0,0,10,2.2,9,6.75,2.5,0,
2020-04-02 07:30:00,51.22839,-44.90139,24,8,0,1,630,0.028,13.2,7,0,0,0,0,0,0,10,2,8.75,7.25,2.5,0,
2020-04-02 08:00:00,51.22524,-44.91255,40,9,0,1,650,0.028,13.3,7,0,0,0,0,0,0,10,2.6,10,6.75,3.8,0,
2020-04-02 08:30:00,51.21702,-44.92011,24,10,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.5,9.5,7,2.9,0,
2020-04-02 09:00:00,51.21,-44.93757,24,11,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.8,10.25,8.5,3.3,0,
2020-04-02 09:30:00,51.21105,-44.95302,24,12,0,1,630,0.028,13.4,7,0,0,0,0,0,0,10,2.4,9.25,7.5,3.1,0,
2020-04-02 10:00:00,51.21555,-44.9604,24,13,0,1,630,0.026,13.4,7,0,0,0,0,0,0,10,3.1,9.5,7.5,3.6,0,
2020-04-02 10:30:00,51.22026,-44.9682,24,14,0,1,630,0.02,13.5,7,0,0,0,0,0,0,10,2.3,9,7,3.6,0,
2020-04-02 11:00:00,51.22293,-44.98218,24,15,0,1,630,0.02,13.6,8,0,0,0,0,0,0,10,2.7,9,7.5,2.9,1,
2020-04-02 11:30:00,51.22266,-44.9937,40,16,0,1,650,0.117,13.8,8,0,0,0,0,0,0,10,2.8,10.75,8.5,3.2,0,
2020-04-02 12:00:00,51.2232,-45.00453,24,17,0,1,630,0.02,13.8,8,0,0,0,0,0,0,10,2.6,10.25,7,3.6,0,
2020-04-02 12:30:00,51.22251,-45.01704,24,18,0,1,630,0.02,13.8,8,0,0,0,0,0,0,10,2.2,10.75,8,3.2,0,
2020-04-02 13:00:00,51.22116,-45.03246,24,19,0,1,630,0.028,13.8,9,0,0,0,0,0,0,10,2.2,11.25,8.25,2.7,0,
2020-04-02 13:30:00,51.21753,-45.04986,24,20,0,3,630,0.02,13.8,9,0,0,0,0,0,0,10,2.9,11,8.25,3.7,1,
2020-04-02 14:00:00,51.20799,-45.06636,40,21,0,1,650,0.02,13.9,10,0,0,0,0,0,0,10,2.6,11,7.75,3.1,0,
2020-04-02 14:30:00,51.19752,-45.08334,24,22,0,1,630,0.02,13.8,10,0,0,0,0,0,0,10,2.4,9,7.25,3.6,0,
2020-04-02 15:00:00,51.19479,-45.09114,24,23,0,1,630,0.02,13.8,10,0,0,0,0,0,0,10,2.8,8.75,7.75,3.7,0,
2020-04-02 15:30:00,51.19149,-45.09459,24,24,0,1,630,0.02,13.9,10,0,0,0,0,0,0,10,2.9,9.5,7,3.4,0,
2020-04-02 16:00:00,51.18801,-45.09735,24,25,0,1,630,0.02,13.8,10,0,0,0,0,0,0,10,2.7,9.75,6.5,3.6,0,
2020-04-02 16:30:00,51.18399,-45.10077,24,26,0,1,630,0.026,13.8,9,0,0,0,0,0,0,10,2.5,10,7.5,3,0,
2020-04-02 17:00:00,51.1794,-45.10266,24,27,0,1,630,0.02,13.8,10,0,0,0,0,0,0,10,2.2,10.25,6.75,2.4,0,
2020-04-02 17:30:00,51.17457,-45.10389,24,28,0,1,630,0.02,13.8,9,0,0,0,0,0,0,10,2.6,9.25,7.25,3,0,
2020-04-02 18:00:00,51.17076,-45.1041,40,29,0,1,650,0.02,13.8,9,0,0,0,0,0,0,10,2.7,10,7.5,3.6,0,
2020-04-02 18:30:00,51.16662,-45.10386,24,30,0,1,630,0.026,13.8,9,0,0,0,0,0,0,10,2.7,9.5,6.75,3.1,1,
2020-04-02 19:00:00,51.16134,-45.10167,24,31,0,1,630,0.026,13.9,9,0,0,0,0,0,0,10,2.8,8.75,7.25,3.3,0,
2020-04-02 19:30:00,51.15522,-45.10155,24,32,0,1,630,0.026,13.9,8,0,0,0,0,0,0,10,3.4,9.75,7.75,5.2,0,
2020-04-02 20:00:00,51.14874,-45.10092,24,33,0,1,630,0.026,13.9,8,0,0,0,0,0,0,10,2.7,10.5,7.5,3.4,0,
2020-04-02 20:30:00,51.14238,-45.09999,24,34,0,1,630,0.026,13.9,8,0,0,0,0,0,0,10,2.4,8.75,7,2.8,0,
2020-04-02 21:00:00,51.13581,-45.09891,24,35,0,1,630,0.026,13.9,8,0,0,0,0,0,0,10,3.1,11.25,8,3.3,0,
2020-04-02 21:30:00,51.12927,-45.0984,24,36,0,1,630,0.02,13.9,8,0,0,0,0,0,0,10,2.6,9,6.25,4.4,0,
2020-04-02 22:00:00,51.12174,-45.10728,40,37,0,3,650,0.026,13.5,8,0,0,0,0,0,0,10,3.5,9,7,4.6,0,
2020-04-02 22:30:00,51.1107,-45.10161,24,38,0,1,630,0.028,13.4,7,0,0,0,0,0,0,10,2.7,11.75,8,3.1,0,
2020-04-02 23:00:00,51.1032,-45.10221,24,39,0,1,630,0.028,13.4,7,0,0,0,0,0,0,10,3.1,10.5,7.5,4.2,0,
2020-04-02 23:30:00,51.09693,-45.10248,24,40,0,1,630,0.115,13.3,7,0,0,0,0,0,0,10,2.7,10,8,2.9,0,
2020-04-03 00:00:00,51.09165,-45.10275,24,41,0,1,630,0.026,13.3,7,0,0,0,0,0,0,10,3.2,10.25,8,4,0,
