time,lat,lon,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,Unnamed: 23
20200306_213000,47.60925,-51.6036,26.0,0,0,1,1230,0.018000000000000002,13.3,1,-2.2,0.0,8.0,8.0,189.0,0.0,10.0,3.1,7.25,6.5,3.9,0.0
20200306_220000,47.591190000000005,-51.59571,26.0,1,0,1,1230,0.018000000000000002,13.3,1,-2.2,260.0,11.0,15.0,191.0,1.0,10.0,2.9,9.75,7.5,4.4,0.0
20200306_223000,47.57481,-51.58815,26.0,2,0,1,1230,0.018000000000000002,13.3,0,-2.3,0.0,11.0,11.0,206.0,0.0,10.0,3.1,8.75,6.25,4.7,0.0
20200306_230000,47.560320000000004,-51.58704,26.0,3,0,1,1230,0.018000000000000002,13.2,0,-2.3,270.0,8.0,9.0,56.0,1.0,10.0,2.8,7.5,5.75,3.7,0.0
20200306_233000,47.57382,-51.58356,42.0,4,0,2,1240,0.018000000000000002,13.2,1,-2.4,0.0,11.0,11.0,196.0,0.0,10.0,2.4,8.5,5.75,4.3,0.0
20200307_000000,47.55747,-51.578340000000004,26.0,5,0,1,1230,0.018000000000000002,13.2,0,-2.5,0.0,12.0,12.0,186.0,0.0,10.0,3.6,7.75,6.0,4.4,1.0
20200307_003000,47.54118,-51.573209999999996,26.0,6,0,1,1230,0.018000000000000002,13.2,0,-2.9,0.0,11.0,11.0,200.0,0.0,10.0,3.2,9.0,6.5,4.4,0.0
20200307_010000,47.52486,-51.57012,26.0,7,0,1,1230,0.018000000000000002,13.2,0,-3.1,0.0,12.0,12.0,32.0,0.0,10.0,3.0,7.0,5.5,4.7,0.0
20200307_013000,47.53995,-51.5667,26.0,8,0,1,1230,0.018000000000000002,13.2,0,-3.2,0.0,10.0,10.0,35.0,0.0,10.0,3.1,9.75,6.75,3.7,0.0
20200307_020000,47.55423,-51.55767,42.0,9,0,1,1240,0.018000000000000002,13.2,0,-3.5,0.0,7.0,7.0,48.0,0.0,10.0,2.9,8.25,6.75,3.2,0.0
20200307_023000,47.56767,-51.54552,26.0,10,0,1,1230,0.018000000000000002,13.2,0,-3.8,0.0,8.0,8.0,36.0,0.0,10.0,3.3,7.25,7.0,4.1,0.0
20200307_030000,47.580090000000006,-51.5337,26.0,11,0,1,1230,0.018000000000000002,13.2,0,-4.0,0.0,7.0,7.0,48.0,0.0,10.0,2.8,7.75,5.75,4.4,0.0
20200307_033000,47.59134,-51.52149,26.0,12,0,1,1230,0.018000000000000002,13.2,0,-4.0,0.0,7.0,7.0,44.0,0.0,10.0,3.2,8.0,6.0,4.1,0.0
20200307_040000,47.60367,-51.50907,26.0,13,0,1,1230,0.018000000000000002,13.2,0,-4.1,0.0,9.0,9.0,53.0,0.0,10.0,2.9,8.5,6.5,3.8,0.0
