lon,lat,u,v,time
-50.23210170000001,53.4697683,,,20140705_220250
-50.232073299999996,53.4697767,,,20140705_220250
-50.2320533,53.46978670000001,,,20140705_220300
-50.2320417,53.4697917,,,20140705_220310
-50.232025,53.4697917,,,20140705_220310
-50.2319867,53.46980500000001,,,20140705_220310
-50.231970000000004,53.4698,,,20140705_220320
-50.2319333,53.46981829999999,,,20140705_220320
-50.2319233,53.46981829999999,,,20140705_220330
-50.2318983,53.46983,,,20140705_220340
-50.231886700000004,53.46983170000001,,,20140705_220340
-50.2318567,53.4698417,,,20140705_220350
-50.231840000000005,53.469846700000005,,,20140705_220350
-50.231826700000006,53.4698533,,,20140705_220400
-50.231795,53.46986170000001,,,20140705_220400
-50.2202333,53.47145329999999,0.0488097,0.0100743,20140705_225150
-50.2201967,53.47145329999999,,,20140705_225150
-50.220185,53.47146329999999,,,20140705_225200
-50.2201533,53.47146329999999,,,20140705_225200
-50.2201217,53.471461700000006,,,20140705_225210
-50.22013,53.47148829999999,,,20140705_225210
-50.22010170000001,53.471495,,,20140705_225220
-50.220085,53.4715183,,,20140705_225220
-50.22007,53.47153170000001,,,20140705_225220
-50.220025,53.47148670000001,,,20140705_225230
-50.220006700000006,53.4714933,,,20140705_225230
-50.21997,53.4715017,,,20140705_225240
-50.2199417,53.47150500000001,,,20140705_225250
-50.21992,53.47150500000001,,,20140705_225250
-50.2198833,53.47150500000001,,,20140705_225300
-50.21985170000001,53.47150500000001,,,20140705_225300
-50.2198717,53.471465,,,20140705_225310
-50.2198567,53.4714733,,,20140705_225310
-50.2198383,53.47148670000001,,,20140705_225310
-50.219843299999994,53.4714683,,,20140705_225320
-50.219795,53.471465,,,20140705_225320
-50.219765,53.471456700000005,,,20140705_225330
-50.2197667,53.471451699999996,,,20140705_225340
-50.219713299999995,53.4714733,,,20140705_225340
-50.219686700000004,53.471478299999994,,,20140705_225350
-50.21972,53.47153829999999,,,20140705_225350
-50.219626700000006,53.471521700000004,,,20140705_225400
-50.2195633,53.47153,,,20140705_225400
-50.21954829999999,53.471509999999995,,,20140705_225410
-50.2195333,53.47148670000001,,,20140705_225410
-50.21951,53.4715017,,,20140705_225410
-50.219505,53.47149,,,20140705_225420
-50.2194833,53.471475,,,20140705_225430
-50.2194917,53.471495,,,20140705_225430
-50.219545000000004,53.471521700000004,,,20140705_225440
-50.2195717,53.4715517,,,20140705_225440
-50.219598299999994,53.47158,,,20140705_225450
-50.219625,53.47161,,,20140705_225450
-50.21965170000001,53.47164,,,20140705_225500
-50.2196783,53.4716683,,,20140705_225500
-50.250805,53.503106700000004,,,20140706_023100
-50.250808299999996,53.50309670000001,,,20140706_023100
-50.250820000000004,53.5030833,,,20140706_023110
-50.2508283,53.50307829999999,,,20140706_023120
-50.25085670000001,53.5030583,,,20140706_023120
-50.2508717,53.503041700000004,,,20140706_023130
-50.250885,53.5030333,,,20140706_023130
-50.250898299999996,53.50301999999999,,,20140706_023140
-50.2509133,53.50301329999999,,,20140706_023140
-50.25093,53.50299329999999,,,20140706_023150
-50.250925,53.502990000000004,,,20140706_023200
-50.250938299999994,53.502975,,,20140706_023200
-50.250945,53.5029667,,,20140706_023210
-50.2509533,53.50295500000001,,,20140706_023210
-50.252215,53.50182829999999,0.057618899999999994,0.0572972,20140706_024250
-50.2522233,53.501825,,,20140706_024300
-50.252243299999996,53.501805000000004,,,20140706_024310
-50.252256700000004,53.501794999999994,,,20140706_024320
-50.25226,53.5017833,,,20140706_024320
-50.25227,53.501775,,,20140706_024330
-50.2522767,53.501766700000005,,,20140706_024330
-50.252283299999995,53.5017583,,,20140706_024340
-50.2523,53.501740000000005,,,20140706_024340
-50.25229829999999,53.501740000000005,,,20140706_024340
-50.2523167,53.501725,,,20140706_024350
-50.252315,53.501728299999996,,,20140706_024350
-50.2522467,53.50185329999999,,,20140706_024400
-50.252179999999996,53.50197829999999,,,20140706_024400
-50.2521117,53.5021017,,,20140706_024410
-50.2523717,53.501656700000005,,,20140706_024420
-50.2523867,53.501675,,,20140706_024430
-50.2523867,53.50165500000001,,,20140706_024430
-50.252390000000005,53.5016433,,,20140706_024440
-50.2524,53.50163829999999,,,20140706_024440
-50.2524033,53.5016233,,,20140706_024440
-50.2524083,53.5015983,,,20140706_024450
-50.25242670000001,53.501569999999994,,,20140706_024450
-50.2524417,53.5015583,,,20140706_024500
-50.252475,53.50153670000001,,,20140706_024510
-50.252508299999995,53.501515000000005,,,20140706_024510
-50.252463299999995,53.5015483,,,20140706_024520
-50.25246,53.50156170000001,,,20140706_024520
-50.252465,53.501565,,,20140706_024530
-50.25248,53.501563299999994,,,20140706_024530
-50.252590000000005,53.5015583,,,20140706_024530
-50.252773299999994,53.5015817,,,20140706_024540
-50.252956700000006,53.501605000000005,,,20140706_024540
-50.25314,53.50162829999999,,,20140706_024550
-50.2533217,53.5016517,,,20140706_024600
-50.253505,53.5016767,,,20140706_024600
-50.280605,53.532759999999996,,,20140706_061730
-50.280648299999996,53.5327767,,,20140706_061740
-50.28068,53.53279499999999,,,20140706_061740
-50.28071,53.53281,,,20140706_061750
-50.280736700000006,53.53282829999999,,,20140706_061750
-50.280770000000004,53.53284670000001,,,20140706_061750
-50.2807917,53.532865,,,20140706_061800
-50.28083170000001,53.532885,,,20140706_061800
-50.2808567,53.532903299999994,,,20140706_061810
-50.2808833,53.5329183,,,20140706_061820
-50.280891700000005,53.53293829999999,,,20140706_061820
-50.28092,53.5329517,,,20140706_061830
-50.2809467,53.5329733,,,20140706_061830
-50.2809683,53.532985,,,20140706_061840
-50.28098,53.53301170000001,,,20140706_061840
-50.2827033,53.53455329999999,0.10192999999999999,0.051925599999999995,20140706_062520
-50.28272,53.534581700000004,,,20140706_062520
-50.2827417,53.534606700000005,,,20140706_062530
-50.282773299999995,53.534628299999994,,,20140706_062540
-50.282793299999994,53.53464,,,20140706_062540
-50.2828667,53.534665000000004,,,20140706_062550
-50.2828783,53.53468,,,20140706_062550
-50.2829283,53.5346917,,,20140706_062600
-50.2828717,53.534735,,,20140706_062600
-50.2828833,53.534735,,,20140706_062600
-50.282886700000006,53.53475329999999,,,20140706_062610
-50.2829217,53.53479,,,20140706_062610
-50.2829667,53.534828299999994,,,20140706_062620
-50.282993299999994,53.534858299999996,,,20140706_062630
-50.2831183,53.5347833,,,20140706_062630
-50.283075,53.534871700000004,,,20140706_062640
-50.283125,53.53496,,,20140706_062640
-50.2832483,53.53497170000001,,,20140706_062650
-50.283106700000005,53.534965,,,20140706_062650
-50.283120000000004,53.5349733,,,20140706_062700
-50.283126700000004,53.534955000000004,,,20140706_062700
-50.283133299999996,53.5349833,,,20140706_062700
-50.2831433,53.5349983,,,20140706_062710
-50.283151700000005,53.53502170000001,,,20140706_062710
-50.2831583,53.535045,,,20140706_062720
-50.2831583,53.535005000000005,,,20140706_062730
-50.2831917,53.535026699999996,,,20140706_062730
-50.2831883,53.535065,,,20140706_062740
-50.283229999999996,53.53510670000001,,,20140706_062740
-50.283235,53.5351,,,20140706_062750
-50.28326,53.535095,,,20140706_062750
-50.2833867,53.5350717,,,20140706_062750
-50.283590000000004,53.5350083,,,20140706_062800
-50.283358299999996,53.5351317,,,20140706_062800
-50.2834,53.5351283,,,20140706_062810
-50.28337,53.535165,,,20140706_062820
-50.283429999999996,53.535236700000006,,,20140706_062840
-50.2834283,53.53523829999999,,,20140706_062840
-50.2834083,53.535225,,,20140706_062850
-50.283418299999994,53.5352233,,,20140706_062850
-50.28342670000001,53.535219999999995,,,20140706_062900
-50.2834367,53.5352183,,,20140706_062910
-50.283445,53.535215,,,20140706_062910
-50.283455,53.53521329999999,,,20140706_062920
-50.31293,53.55973829999999,,,20140706_100330
-50.3129167,53.55976,,,20140706_100340
-50.3128933,53.55978670000001,,,20140706_100340
-50.3128717,53.55980329999999,,,20140706_100350
-50.312838299999996,53.559825,,,20140706_100350
-50.31283,53.559836700000005,,,20140706_100400
-50.31281,53.55986329999999,,,20140706_100400
-50.3127833,53.55987170000001,,,20140706_100410
-50.312754999999996,53.5599,,,20140706_100410
-50.3127383,53.559915000000004,,,20140706_100420
-50.31272,53.55993670000001,,,20140706_100420
-50.3126917,53.5599533,,,20140706_100420
-50.3126667,53.559968299999994,,,20140706_100430
-50.312635,53.55999,,,20140706_100430
-50.3126183,53.559998300000004,,,20140706_100440
-50.3107633,53.561606700000006,0.09667,0.027351799999999996,20140706_101120
-50.310726700000004,53.5616267,,,20140706_101120
-50.3107033,53.561645,,,20140706_101130
-50.310686700000005,53.561659999999996,,,20140706_101130
-50.310668299999996,53.56168,,,20140706_101130
-50.3106483,53.5617017,,,20140706_101140
-50.310393299999994,53.561806700000005,,,20140706_101140
-50.3104,53.5617933,,,20140706_101150
-50.310445,53.561806700000005,,,20140706_101150
-50.3104917,53.5618,,,20140706_101200
-50.31049829999999,53.5618167,,,20140706_101210
-50.3104933,53.56183670000001,,,20140706_101210
-50.310455,53.56182,,,20140706_101220
-50.31044,53.5618417,,,20140706_101220
-50.3104033,53.5618667,,,20140706_101230
-50.310391700000004,53.561891700000004,,,20140706_101230
-50.310378299999996,53.561925,,,20140706_101230
-50.310351700000005,53.56193670000001,,,20140706_101240
-50.310333299999996,53.561943299999996,,,20140706_101240
-50.310305,53.561955000000005,,,20140706_101250
-50.31028,53.561985,,,20140706_101300
-50.3102583,53.5619983,,,20140706_101300
-50.310235,53.56201329999999,,,20140706_101310
-50.3102083,53.562033299999996,,,20140706_101310
-50.310175,53.5620467,,,20140706_101320
-50.3101667,53.562065000000004,,,20140706_101320
-50.3101583,53.56208829999999,,,20140706_101320
-50.310125,53.562121700000006,,,20140706_101330
-50.3100583,53.5621317,,,20140706_101330
-50.3100917,53.5621517,,,20140706_101340
-50.310045,53.56216170000001,,,20140706_101350
-50.3100233,53.5621767,,,20140706_101350
-50.309985,53.5622083,,,20140706_101400
-50.3099567,53.562225,,,20140706_101400
-50.309923299999994,53.5622467,,,20140706_101410
-50.309901700000005,53.5622733,,,20140706_101410
-50.3098583,53.56229329999999,,,20140706_101420
-50.3098283,53.5623067,,,20140706_101420
-50.309875,53.562335,,,20140706_101420
-50.310155,53.56248670000001,,,20140706_101430
-50.309793299999995,53.56237170000001,,,20140706_101430
-50.3097133,53.562369999999994,,,20140706_101440
-50.309676700000004,53.56240329999999,,,20140706_101450
-50.3096217,53.562458299999996,,,20140706_101450
-50.3096267,53.562456700000006,,,20140706_101500
-50.3096067,53.562495,,,20140706_101500
-50.3095333,53.562525,,,20140706_101510
-50.30950670000001,53.5625317,,,20140706_101510
-50.309501700000006,53.562540000000006,,,20140706_101510
-50.309496700000004,53.56254499999999,,,20140706_101520
-50.309456700000005,53.562566700000005,,,20140706_101520
-50.3094617,53.5625833,,,20140706_101530
-50.3094667,53.5625917,,,20140706_101530
-50.3094883,53.5626,,,20140706_101540
-50.3095083,53.5626083,,,20140706_101550
-50.3095283,53.5626167,,,20140706_101550
-50.30955,53.562625,,,20140706_101600
-50.30957,53.562631700000004,,,20140706_101600
-50.3455583,53.58872170000001,,,20140706_135120
-50.345535,53.588719999999995,,,20140706_135120
-50.345518299999995,53.588719999999995,,,20140706_135130
-50.345490000000005,53.5887167,,,20140706_135130
-50.3454667,53.5887167,,,20140706_135140
-50.3454117,53.5887167,,,20140706_135150
-50.34539829999999,53.5887167,,,20140706_135150
-50.345363299999995,53.58871,,,20140706_135200
-50.3453583,53.5887067,,,20140706_135200
-50.345315,53.588715,,,20140706_135210
-50.345293299999994,53.58871170000001,,,20140706_135220
