time,lon,lat
20161123_202644,-53.9061,55.706
20161123_215215,-53.9242,55.6901
20161123_232120,-53.943,55.6735
20161124_004654,-53.9611,55.6577
20161124_022410,-53.9815,55.6395
20161124_035339,-53.9997,55.6219
20161124_052333,-54.018,55.6042
20161124_065046,-54.0358,55.5869
20161124_083429,-54.0549,55.5667
20161124_100252,-54.0678,55.5487
20161124_113125,-54.0806,55.5306
20161124_125611,-54.093,55.5134
20161124_144148,-54.1069,55.4959
20161124_160838,-54.1177,55.4821
20161124_173530,-54.1286,55.4683
20161124_190010,-54.1391,55.4548
20161124_204541,-54.1479,55.4388
20161124_221033,-54.155,55.4262
20161124_234037,-54.1618,55.4124
20161125_010836,-54.1707,55.3988
20161125_025328,-54.1788,55.3841
20161125_042605,-54.1886,55.3712
20161125_055833,-54.1983,55.3583
20161125_072739,-54.2077,55.3459
20161125_090739,-54.2122,55.3332
20161125_103058,-54.2174,55.3221
20161125_115449,-54.2229,55.3116
20161125_132256,-54.2277,55.2998
20161125_150028,-54.2332,55.2873
20161125_162540,-54.2445,55.2775
20161125_175625,-54.2599,55.2688
20161125_192316,-54.2773,55.2615
20161125_210124,-54.288,55.2534
20161125_222810,-54.3003,55.2472
20161125_235006,-54.3119,55.2413
20161126_011747,-54.3244,55.2349
20161126_031757,-54.3048,55.2192
20161126_044506,-54.2755,55.2043
20161126_061505,-54.2495,55.1891
20161126_074205,-54.2269,55.1742
20161126_101054,-54.1673,55.151
20161126_113514,-54.1244,55.1403
20161126_130208,-54.0802,55.1293
20161126_142559,-54.0376,55.1186
20161126_150951,-54.0153,55.1131
20161126_152532,-54.0073,55.1111
20161126_164154,-53.9756,55.1019
20161126_180716,-53.9383,55.0908
20161126_193355,-53.9004,55.0796
20161126_210048,-53.8624,55.0684
20161126_223827,-53.8178,55.0547
20161127_000446,-53.7747,55.0403
20161127_012823,-53.7329,55.0262
20161127_024832,-53.6929,55.0128
20161127_042616,-53.6487,54.9993
20161127_055326,-53.6114,54.9878
20161127_072531,-53.5719,54.9757
20161127_085722,-53.5325,54.9635
20161127_103454,-53.4899,54.9504
20161127_120135,-53.4501,54.9387
20161127_132945,-53.4088,54.9271
20161127_145742,-53.3666,54.9157
20161127_164303,-53.3186,54.9052
20161127_181019,-53.2811,54.896
20161127_193745,-53.2435,54.8867
20161127_210433,-53.2062,54.8775
20161127_224340,-53.1624,54.8659
20161128_001056,-53.124,54.8545
20161128_013810,-53.085,54.8457
20161128_030303,-53.0468,54.8391
20161128_044245,-53.0237,54.8331
20161128_061027,-53.0143,54.8316
20161128_074639,-53.0017,54.82
20161128_091552,-52.987,54.8032
20161128_105911,-52.9696,54.7823
20161128_122444,-52.951,54.764
20161128_135218,-52.9338,54.745
20161128_151834,-52.9186,54.7257
20161128_165749,-52.9057,54.7105
20161128_182251,-52.8976,54.6967
20161128_195023,-52.8893,54.6824
20161128_211523,-52.8812,54.6686
20161128_230842,-52.8683,54.649
20161129_003545,-52.8568,54.631
20161129_020120,-52.8467,54.614
20161129_032618,-52.8375,54.5978
20161129_050833,-52.8289,54.5824
20161129_063243,-52.8224,54.5697
20161129_075941,-52.8157,54.5566
20161129_092610,-52.809,54.5435
20161129_110748,-52.8011,54.5302
20161129_123458,-52.7892,54.5166
20161129_140245,-52.7772,54.5028
20161129_153002,-52.7652,54.4892
20161129_170704,-52.7578,54.4763
20161129_182944,-52.7498,54.4651
20161129_195710,-52.7431,54.454
20161129_212241,-52.737,54.4432
20161129_230550,-52.7366,54.4285
20161130_002859,-52.7322,54.4145
20161130_015618,-52.7276,54.3999
20161130_032005,-52.7232,54.3858
20161130_040406,-52.7209,54.3785
20161130_042004,-52.72,54.3758
20161130_052735,-52.7255,54.3654
20161130_065146,-52.7274,54.3535
20161130_081916,-52.7295,54.3412
20161130_094623,-52.7315,54.329
20161130_112137,-52.7354,54.3151
20161130_124815,-52.7338,54.3021
20161130_141624,-52.7302,54.2881
20161130_154200,-52.7246,54.2739
20161130_171641,-52.7217,54.2581
20161130_184305,-52.7179,54.2436
20161130_201256,-52.7151,54.2289
20161130_213635,-52.7118,54.2154
20161130_231119,-52.7079,54.2007
20161201_003452,-52.7003,54.1859
20161201_015752,-52.6907,54.1704
20161201_032726,-52.6781,54.1528
20161201_040909,-52.6722,54.1445
20161201_041549,-52.6712,54.1432
20161201_052303,-52.6626,54.1294
20161201_065035,-52.6503,54.1115
20161201_081932,-52.6378,54.0933
20161201_094628,-52.6255,54.0755
20161201_112718,-52.6095,54.0554
20161201_125401,-52.5928,54.0366
20161201_142127,-52.5746,54.0162
20161201_154910,-52.5552,53.9947
20161201_172712,-52.5338,53.9709
20161201_185335,-52.5165,53.9494
20161201_202625,-52.4999,53.9271
20161201_215147,-52.4861,53.9072
20161201_232928,-52.4678,53.884
20161202_005651,-52.4503,53.8632
20161202_022505,-52.4303,53.8417
20161202_035105,-52.4095,53.8207
20161202_052723,-52.3878,53.7976
20161202_065247,-52.3704,53.7775
20161202_083329,-52.3474,53.7569
20161202_095850,-52.328,53.7401
20161202_113404,-52.3036,53.7231
20161202_125915,-52.2825,53.7061
20161202_142335,-52.2595,53.6891
20161202_155207,-52.2343,53.6707
20161202_172649,-52.2087,53.6523
20161202_185308,-52.185,53.6351
20161202_201855,-52.1619,53.6189
20161202_214123,-52.1397,53.6041
20161202_232057,-52.1142,53.5872
20161203_004309,-52.0925,53.5722
20161203_021012,-52.0692,53.5556
20161203_033604,-52.0467,53.5388
20161203_041306,-52.037,53.5316
20161203_041532,-52.0365,53.5313
20161203_051621,-52.0241,53.5199
20161203_064302,-52.0052,53.5017
20161203_080951,-51.9905,53.4829
20161203_093443,-51.9808,53.4659
20161203_101258,-51.9764,53.4583
20161203_101514,-51.9761,53.4578
20161203_111420,-51.9735,53.4459
20161203_124224,-51.9667,53.4267
20161203_141203,-51.9598,53.4066
20161203_153724,-51.9523,53.3854
20161203_171219,-51.9469,53.3625
20161203_183731,-51.9388,53.3419
20161203_200310,-51.9304,53.3219
20161203_213339,-51.921,53.3012
20161203_221220,-51.9178,53.2926
20161203_221705,-51.9184,53.292
20161203_232117,-51.9131,53.2784
20161204_004525,-51.901,53.2593
20161204_021134,-51.8859,53.2387
20161204_033613,-51.8681,53.2174
20161204_041324,-51.8603,53.2081
20161204_041600,-51.8595,53.2079
20161204_052258,-51.8442,53.1931
20161204_064502,-51.8259,53.1724
20161204_081347,-51.8061,53.1501
20161204_094123,-51.7866,53.128
20161204_112123,-51.7644,53.1041
20161204_124710,-51.7449,53.0841
20161204_141437,-51.7226,53.0625
20161204_153826,-51.701,53.0407
20161204_171842,-51.6715,53.0146
20161204_184455,-51.6461,52.9928
20161204_201010,-51.621,52.9714
20161204_213404,-51.5963,52.9502
20161204_221238,-51.5839,52.9403
20161204_221646,-51.5823,52.9392
20161204_232244,-51.5615,52.9225
20161205_005132,-51.5364,52.901
20161205_021902,-51.5105,52.8794
20161205_034528,-51.4846,52.8581
20161205_052249,-51.4563,52.8326
20161205_064725,-51.434,52.8109
20161205_082518,-51.406,52.7845
20161205_094816,-51.3817,52.7623
20161205_112444,-51.359,52.7342
20161205_125137,-51.3439,52.7091
20161205_142027,-51.3289,52.6835
20161205_155149,-51.3138,52.6575
20161205_173335,-51.2965,52.6275
20161205_190012,-51.2779,52.6058
20161205_202723,-51.2592,52.5839
20161205_215307,-51.2408,52.5625
20161205_234011,-51.2176,52.5364
20161206_010708,-51.1978,52.5158
20161206_023421,-51.178,52.4952
20161206_035849,-51.1588,52.4752
20161206_054544,-51.1346,52.4479
20161206_071337,-51.1123,52.4283
20161206_084339,-51.0894,52.4083
20161206_101150,-51.0671,52.3887
20161206_122909,-51.0301,52.3584
20161206_135453,-51.0072,52.3397
20161206_152420,-50.9833,52.3202
20161206_165029,-50.9603,52.3015
20161206_184126,-50.9274,52.2756
20161206_200954,-50.9024,52.254
20161206_213233,-50.8791,52.2338
20161206_224730,-50.8579,52.2155
20161207_003517,-50.8288,52.1905
20161207_020444,-50.8041,52.1716
20161207_032858,-50.7809,52.1538
20161207_044741,-50.7592,52.1371
20161207_063314,-50.7288,52.1147
20161207_075534,-50.7058,52.096
20161207_092149,-50.6816,52.0764
20161207_104848,-50.6573,52.0566
20161207_123601,-50.6282,52.0299
20161207_140753,-50.6039,52.0071
20161207_152836,-50.5826,51.9871
20161207_164732,-50.5618,51.9675
20161207_182544,-50.5318,51.9436
20161207_195237,-50.5018,51.9243
20161207_212038,-50.4716,51.9048
20161207_224803,-50.4415,51.8854
20161208_003205,-50.419,51.8582
20161208_015706,-50.4095,51.8327
20161208_032453,-50.3997,51.8062
20161208_045130,-50.3901,51.7802
20161208_063341,-50.3777,51.7497
20161208_080136,-50.368,51.7231
20161208_092848,-50.3582,51.6966
20161208_104715,-50.3495,51.6729
20161208_120718,-50.3401,51.6468
20161208_131214,-50.3332,51.6259
20161208_140546,-50.3289,51.607
20161208_145753,-50.3234,51.5903
20161208_154451,-50.3188,51.5739
20161208_163351,-50.3135,51.5561
20161208_172657,-50.3081,51.5361
20161208_181249,-50.3035,51.5201
20161208_185617,-50.2994,51.5046
20161208_194307,-50.2949,51.4879
20161208_202734,-50.2905,51.4722
20161208_210957,-50.2866,51.4573
20161208_215211,-50.2833,51.4433
20161208_223258,-50.2804,51.4293
20161208_232231,-50.2774,51.4146
20161209_000243,-50.2762,51.4013
20161209_004028,-50.275,51.3892
20161209_012108,-50.2753,51.3765
20161209_015718,-50.2756,51.3658
20161209_023756,-50.2762,51.3534
20161209_031701,-50.2765,51.3425
20161209_035755,-50.2769,51.3298
20161209_041552,-50.277,51.3242
20161209_041818,-50.2772,51.3237
20161209_045245,-50.2784,51.3155
20161209_053252,-50.2795,51.3034
20161209_060942,-50.2814,51.2925
20161209_065040,-50.2832,51.2803
20161209_072807,-50.2847,51.2698
20161209_080721,-50.286,51.2588
20161209_084918,-50.2881,51.2471
20161209_094157,-50.2911,51.2335
20161209_100939,-50.2921,51.226
20161209_102418,-50.2922,51.2217
20161209_111300,-50.2946,51.2104
20161209_120923,-50.2987,51.1956
20161209_130250,-50.3024,51.1821
20161209_140524,-50.3062,51.1666
20161209_150535,-50.3099,51.1517
20161209_160947,-50.3138,51.1357
20161209_173014,-50.312,51.1195
20161209_184339,-50.3096,51.1025
20161209_195535,-50.3073,51.0859
20161209_211219,-50.3047,51.0683
20161209_220100,-50.3031,51.057
20161209_223038,-50.3022,51.0502
20161209_235753,-50.3024,51.0309
20161210_012203,-50.3053,51.0129
20161210_024423,-50.3091,50.9958
20161210_041210,-50.3143,50.9782
20161210_055208,-50.3178,50.9578
20161210_071917,-50.3196,50.939
20161210_084041,-50.3212,50.9215
20161210_100339,-50.3229,50.9037
20161210_114417,-50.3226,50.8845
20161210_130819,-50.3222,50.8652
20161210_143810,-50.3217,50.8446
20161210_160533,-50.3213,50.8245
20161210_175337,-50.3174,50.8008
20161210_192247,-50.3183,50.7793
20161210_205153,-50.3191,50.7579
20161210_221912,-50.32,50.7368
20161211_000923,-50.3247,50.7128
20161211_013730,-50.3298,50.6927
20161211_030635,-50.3349,50.6724
20161211_043227,-50.3398,50.6529
20161211_060756,-50.3432,50.6332
20161211_073052,-50.3462,50.6149
20161211_085816,-50.3475,50.5957
20161211_102255,-50.3475,50.5772
20161211_120158,-50.3449,50.5565
20161211_133020,-50.3411,50.5374
20161211_145648,-50.3379,50.5188
20161211_161953,-50.3359,50.5008
20161211_175656,-50.3341,50.4815
20161211_192008,-50.3351,50.4629
20161211_200447,-50.3347,50.454
20161211_201910,-50.3336,50.4526
20161211_213831,-50.3371,50.44
20161211_230333,-50.3505,50.4231
20161212_002909,-50.3639,50.4061
20161212_014933,-50.3765,50.3901
20161212_023620,-50.3838,50.3808
20161212_025723,-50.3871,50.3766
20161212_040302,-50.3989,50.3649
20161212_051842,-50.4162,50.3508
20161212_063541,-50.4339,50.3372
20161212_074721,-50.4507,50.3246
20161212_083209,-50.4611,50.3167
20161212_090002,-50.4676,50.3118
20161212_100949,-50.4767,50.3009
20161212_111424,-50.4862,50.2889
20161212_121953,-50.4939,50.2757
20161212_132102,-50.4998,50.2627
20161212_141726,-50.5051,50.2508
20161212_151209,-50.5104,50.2391
20161212_161813,-50.5147,50.223
20161212_170825,-50.5197,50.2097
20161212_175354,-50.5235,50.1966
20161212_183312,-50.5271,50.1844
20161212_190807,-50.5308,50.1734
20161212_193745,-50.5332,50.1638
20161212_200616,-50.5351,50.1547
20161212_203052,-50.5369,50.1474
20161212_204552,-50.5373,50.1427
20161212_205055,-50.5363,50.1404
20161212_212414,-50.5371,50.1329
20161212_215925,-50.5385,50.1237
20161212_223252,-50.5398,50.115
20161212_230324,-50.541,50.1071
20161212_233623,-50.5417,50.0988
20161213_000551,-50.5425,50.0916
20161213_003733,-50.5434,50.0838
20161213_010641,-50.5442,50.0767
20161213_013638,-50.5449,50.0693
20161213_020326,-50.5462,50.0624
20161213_023332,-50.5471,50.0552
20161213_025826,-50.549,50.0489
20161213_033810,-50.5505,50.0411
20161213_040523,-50.5539,50.0347
20161213_043415,-50.558,50.0283
20161213_050114,-50.563,50.0224
20161213_053004,-50.5684,50.0166
20161213_055620,-50.574,50.0109
20161213_062446,-50.5795,50.0054
20161213_065037,-50.5851,50.0002
20161213_071934,-50.591,49.995
20161213_074527,-50.5966,49.9899
20161213_081250,-50.6017,49.9851
20161213_083945,-50.607,49.9803
20161213_091744,-50.6109,49.9742
20161213_094410,-50.6154,49.9696
20161213_101113,-50.6194,49.9656
20161213_103633,-50.6232,49.9612
20161213_110421,-50.6263,49.9564
20161213_113041,-50.629,49.9522
20161213_115910,-50.6311,49.9477
20161213_122525,-50.6327,49.9434
20161213_125407,-50.6337,49.9386
20161213_132005,-50.6349,49.9343
20161213_134833,-50.6364,49.9296
20161213_141423,-50.6382,49.9247
20161213_143753,-50.6402,49.9201
20161213_145724,-50.6414,49.9161
20161213_153330,-50.6441,49.9087
20161213_155911,-50.6469,49.9037
20161213_162609,-50.6504,49.8983
20161213_165146,-50.6541,49.8927
20161213_172007,-50.6587,49.8868
20161213_174559,-50.6634,49.8813
20161213_181512,-50.6693,49.8755
20161213_184021,-50.6744,49.8702
20161213_190716,-50.6804,49.8646
20161213_193230,-50.6863,49.8592
20161213_195941,-50.6928,49.8538
20161213_202507,-50.6992,49.8488
20161213_204325,-50.7038,49.846
20161213_205330,-50.7061,49.8446
20161213_212237,-50.7132,49.8409
20161213_214724,-50.7189,49.8365
20161213_221418,-50.725,49.8321
20161213_223916,-50.7299,49.828
20161213_230632,-50.7346,49.8238
20161213_233241,-50.7398,49.8197
20161213_235957,-50.7449,49.8154
20161214_002424,-50.7495,49.8111
20161214_005112,-50.7546,49.8064
20161214_011356,-50.7589,49.8025
20161214_014050,-50.764,49.7978
20161214_020445,-50.7686,49.7936
20161214_023043,-50.7735,49.7891
20161214_025500,-50.7781,49.7848
20161214_033630,-50.7853,49.7767
20161214_040138,-50.7908,49.7713
20161214_042740,-50.7963,49.7665
20161214_045203,-50.8024,49.7613
20161214_051832,-50.8089,49.7556
20161214_054302,-50.8149,49.7503
20161214_060840,-50.8212,49.7447
20161214_063311,-50.8273,49.7395
20161214_065922,-50.8337,49.7338
20161214_072338,-50.8397,49.7286
20161214_074917,-50.8459,49.7241
20161214_081313,-50.8531,49.7196
20161214_083709,-50.8596,49.7153
20161214_085804,-50.8656,49.7114
20161214_093417,-50.8734,49.7065
20161214_095817,-50.8798,49.7027
20161214_102432,-50.8717,49.7085
20161214_104920,-50.8511,49.7218
20161214_111606,-50.8289,49.7361
20161214_114124,-50.8079,49.7497
20161214_120807,-50.8143,49.7449
20161214_123230,-50.8449,49.7241
20161214_125907,-50.8783,49.7014
20161214_132338,-50.9091,49.6804
20161214_134910,-50.9257,49.6682
20161214_141403,-50.9298,49.6636
20161214_143737,-50.9333,49.6594
20161214_145837,-50.9364,49.6556
20161214_153150,-50.9389,49.6504
20161214_155425,-50.9428,49.6458
20161214_161748,-50.9475,49.6415
20161214_163943,-50.9518,49.6364
20161214_170324,-50.9567,49.6312
20161214_172521,-50.9614,49.6263
20161214_174919,-50.9672,49.6209
20161214_181204,-50.9733,49.6158
20161214_183726,-50.9797,49.6101
20161214_190056,-50.987,49.6048
20161214_192635,-50.9946,49.5994
20161214_194943,-51.002,49.5942
20161214_201543,-51.0097,49.5888
20161214_204035,-51.0181,49.5834
20161214_211457,-51.027,49.5777
20161214_213825,-51.0346,49.5728
20161214_220406,-51.0426,49.5677
20161214_222926,-51.0508,49.5629
20161214_225628,-51.0579,49.5578
20161214_232101,-51.0651,49.553
20161214_234830,-51.0719,49.548
20161215_001324,-51.0784,49.5432
20161215_003859,-51.0841,49.5378
20161215_010157,-51.0895,49.5337
20161215_013044,-51.0962,49.5286
20161215_015652,-51.1021,49.5233
20161215_022458,-51.1085,49.5177
20161215_025129,-51.1146,49.5121
20161215_033103,-51.1224,49.5062
20161215_035748,-51.1301,49.5007
20161215_042617,-51.1383,49.4949
20161215_045317,-51.1461,49.4893
20161215_052231,-51.1546,49.4833
20161215_055002,-51.1625,49.4777
20161215_061931,-51.171,49.4716
20161215_064822,-51.1793,49.4657
20161215_071838,-51.1881,49.4595
20161215_074703,-51.1963,49.4536
20161215_081724,-51.205,49.4474
20161215_084453,-51.213,49.4418
20161215_093526,-51.2278,49.435
20161215_100244,-51.2372,49.43
20161215_103134,-51.2465,49.4247
20161215_105820,-51.2553,49.4201
20161215_112647,-51.2629,49.4153
20161215_115245,-51.2684,49.4108
20161215_122012,-51.2744,49.4061
20161215_124602,-51.2806,49.4018
20161215_131426,-51.2875,49.397
20161215_134019,-51.2937,49.3927
20161215_140833,-51.3006,49.388
20161215_143405,-51.3067,49.3838
20161215_144803,-51.3099,49.3817
20161215_145131,-51.3104,49.3812
20161215_152150,-51.313,49.3766
20161215_154815,-51.3187,49.3712
20161215_161602,-51.3242,49.3656
20161215_164138,-51.3301,49.3599
20161215_170854,-51.3365,49.354
20161215_173536,-51.3428,49.3479
20161215_180334,-51.3498,49.3418
20161215_183000,-51.3568,49.336
20161215_185910,-51.363,49.3288
20161215_192434,-51.3702,49.3232
20161215_195103,-51.3757,49.3157
20161215_201610,-51.3822,49.3097
20161215_203859,-51.388,49.3042
20161215_205838,-51.3931,49.2995
20161215_213433,-51.3998,49.2909
20161215_215938,-51.4065,49.2852
20161215_222803,-51.4136,49.2789
20161215_225359,-51.42,49.2732
20161215_232113,-51.4264,49.2676
20161215_234659,-51.4319,49.2624
20161216_001555,-51.4361,49.2574
20161216_004255,-51.4422,49.252
20161216_011047,-51.4469,49.247
20161216_013632,-51.4515,49.2423
20161216_020351,-51.4552,49.2372
20161216_022942,-51.4581,49.2324
20161216_024645,-51.4597,49.2296
20161216_025338,-51.4604,49.2284
20161216_032204,-51.4624,49.2253
20161216_034728,-51.4645,49.22
20161216_041550,-51.4667,49.2146
20161216_044158,-51.4696,49.2095
20161216_051005,-51.4728,49.2042
20161216_053451,-51.476,49.1991
20161216_060038,-51.479,49.1944
20161216_062543,-51.4829,49.1894
20161216_065325,-51.4868,49.1853
20161216_071845,-51.4902,49.1817
20161216_074552,-51.4939,49.1779
20161216_081004,-51.4971,49.1745
20161216_083601,-51.5006,49.1708
20161216_090148,-51.5041,49.1672
20161216_095957,-51.5119,49.159
20161216_102417,-51.5152,49.1556
20161216_104948,-51.5186,49.152
20161216_111454,-51.522,49.1484
20161216_114257,-51.5258,49.1445
20161216_120849,-51.5292,49.1409
20161216_123625,-51.533,49.137
20161216_130118,-51.5363,49.1335
20161216_132705,-51.5398,49.1298
20161216_135049,-51.543,49.1265
20161216_141539,-51.5463,49.123
20161216_144011,-51.5496,49.1195
20161216_153156,-51.5546,49.112
20161216_155512,-51.5564,49.1077
20161216_162104,-51.5584,49.103
20161216_164504,-51.5603,49.0986
20161216_171052,-51.5623,49.0939
20161216_173547,-51.5642,49.0893
20161216_180059,-51.5661,49.0847
20161216_182412,-51.5679,49.0805
20161216_184754,-51.5697,49.0761
20161216_190931,-51.5714,49.0722
20161216_193318,-51.5732,49.0678
20161216_195711,-51.5751,49.0634
20161216_202016,-51.5768,49.0592
20161216_204332,-51.5786,49.0549
20161216_214106,-51.583,49.0444
20161216_220425,-51.5848,49.0401
20161216_223037,-51.5879,49.0355
20161216_225423,-51.5901,49.0303
20161216_231943,-51.5924,49.0247
20161216_234345,-51.5946,49.0195
20161217_000903,-51.597,49.0139
20161217_003234,-51.5992,49.0088
20161217_005609,-51.6013,49.0036
20161217_011850,-51.6035,48.9986
20161217_014543,-51.6059,48.9927
20161217_021104,-51.6083,48.9872
20161217_023710,-51.6107,48.9814
20161217_030128,-51.613,48.9761
20161217_040024,-51.6184,48.9632
20161217_042548,-51.6208,48.9576
20161217_045226,-51.6233,48.9518
20161217_051556,-51.6254,48.9466
20161217_054053,-51.6277,48.9411
20161217_060535,-51.63,48.9357
20161217_063004,-51.6323,48.9304
20161217_065340,-51.6345,48.9252
20161217_071949,-51.6369,48.9194
20161217_074520,-51.6393,48.9138
20161217_080954,-51.6416,48.9085
20161217_083347,-51.6438,48.9032
20161217_084800,-51.6451,48.9001
20161217_085221,-51.6455,48.8991
20161217_101357,-51.6531,48.8813
20161217_103658,-51.6552,48.8762
20161217_110107,-51.6574,48.8709
20161217_112443,-51.6596,48.8657
20161217_114939,-51.6619,48.8603
20161217_121305,-51.6641,48.8551
20161217_123829,-51.6665,48.8496
20161217_130110,-51.6686,48.8446
20161217_132420,-51.6707,48.8395
20161217_134609,-51.6727,48.8347
20161217_141131,-51.6751,48.8292
20161217_143713,-51.6775,48.8235
20161217_151228,-51.6744,48.818
20161217_153615,-51.6749,48.8144
20161217_160209,-51.6749,48.8104
20161217_162742,-51.6757,48.8066
20161217_165341,-51.6766,48.8028
20161217_171652,-51.6774,48.7993
20161217_174147,-51.6782,48.7956
20161217_180452,-51.6789,48.7922
20161217_182910,-51.6797,48.7886
20161217_185218,-51.6805,48.7852
20161217_191604,-51.6813,48.7816
20161217_193726,-51.682,48.7785
20161217_200150,-51.6828,48.7748
20161217_202429,-51.6836,48.7715
20161217_204306,-51.6842,48.7687
20161217_205838,-51.6847,48.7664
20161217_215414,-51.6865,48.7581
20161217_221800,-51.6873,48.7546
20161217_224207,-51.6881,48.751
20161217_230522,-51.6889,48.7476
20161217_233027,-51.6904,48.7446
20161217_235401,-51.6935,48.7426
20161218_001937,-51.6969,48.7404
20161218_004352,-51.7001,48.7383
20161218_010650,-51.7031,48.7363
20161218_012827,-51.706,48.7345
20161218_015300,-51.7091,48.7328
20161218_021700,-51.7123,48.7314
20161218_024011,-51.7148,48.7308
20161218_030013,-51.7172,48.7295
20161218_033928,-51.7148,48.7289
20161218_040332,-51.717,48.7281
20161218_042811,-51.7188,48.7275
20161218_045134,-51.7218,48.7265
20161218_051401,-51.7239,48.7258
20161218_053328,-51.7263,48.7251
20161218_055637,-51.7288,48.7245
20161218_062503,-51.732,48.7235
20161218_064906,-51.7348,48.7226
20161218_071054,-51.7373,48.7218
20161218_073523,-51.74,48.7209
20161218_080001,-51.7428,48.72
20161218_082318,-51.7455,48.7192
20161218_084403,-51.7478,48.7184
20161218_092504,-51.746,48.7185
20161218_095141,-51.7503,48.7172
20161218_101349,-51.7535,48.7164
20161218_104012,-51.7585,48.7148
20161218_110311,-51.7629,48.7134
20161218_112228,-51.7669,48.7124
20161218_114410,-51.771,48.7113
20161218_121028,-51.7763,48.7099
20161218_123233,-51.7806,48.7087
20161218_125100,-51.7845,48.7076
20161218_131213,-51.7877,48.7067
20161218_133803,-51.792,48.7055
20161218_140114,-51.7955,48.7041
20161218_142116,-51.7987,48.7029
20161218_144145,-51.8007,48.7021
20161218_150122,-51.8036,48.7007
20161218_153834,-51.8038,48.6994
20161218_160507,-51.8058,48.6986
20161218_162654,-51.8072,48.6978
20161218_164528,-51.8085,48.6968
20161218_170711,-51.8092,48.6959
20161218_173258,-51.811,48.6948
20161218_175437,-51.8127,48.6938
20161218_181443,-51.8147,48.6929
20161218_183731,-51.8169,48.6919
20161218_190459,-51.8196,48.6907
20161218_192733,-51.8219,48.6897
20161218_194644,-51.8247,48.6886
20161218_200903,-51.828,48.6873
20161218_203512,-51.8318,48.6858
20161218_204939,-51.8339,48.685
20161218_205421,-51.8342,48.6847
20161218_221758,-51.8223,48.6897
20161218_223807,-51.8267,48.6881
20161218_230049,-51.8313,48.6867
20161218_232204,-51.8367,48.6848
20161218_234411,-51.8416,48.6829
20161219_000456,-51.8463,48.6811
20161219_002654,-51.8512,48.6791
20161219_004730,-51.8558,48.6773
20161219_011007,-51.86,48.6754
20161219_013116,-51.863,48.6738
20161219_015319,-51.8662,48.6721
20161219_021420,-51.8692,48.6704
20161219_023743,-51.8725,48.6686
20161219_025832,-51.8755,48.667
20161219_031952,-51.8785,48.6654
20161219_034043,-51.8815,48.6638
20161219_035904,-51.883,48.6626
20161219_041331,-51.8847,48.6615
20161219_044227,-51.8835,48.6601
20161219_050323,-51.8859,48.659
20161219_052439,-51.8882,48.6577
20161219_054452,-51.8904,48.6564
20161219_060652,-51.8929,48.655
20161219_062831,-51.8952,48.6536
20161219_064952,-51.8968,48.6519
20161219_071006,-51.8988,48.6499
20161219_073200,-51.9003,48.6475
20161219_075138,-51.9023,48.6449
20161219_081225,-51.9043,48.6422
20161219_083227,-51.9063,48.6396
20161219_085223,-51.9083,48.637
20161219_091220,-51.9103,48.6344
20161219_093304,-51.9124,48.6317
20161219_095303,-51.9143,48.6291
20161219_100445,-51.9155,48.6275
20161219_100716,-51.9158,48.6272
20161219_103202,-51.9174,48.6213
20161219_105323,-51.9212,48.6184
20161219_111412,-51.9245,48.6154
20161219_113402,-51.9277,48.6125
20161219_115402,-51.9308,48.6095
20161219_121924,-51.9349,48.6057
20161219_123843,-51.938,48.6028
20161219_125649,-51.9408,48.6001
20161219_131726,-51.9441,48.597
20161219_133831,-51.9475,48.5939
20161219_135916,-51.9508,48.5908
20161219_142403,-51.9547,48.5871
20161219_144304,-51.9577,48.5842
20161219_150030,-51.9605,48.5816
20161219_152006,-51.9636,48.5787
20161219_154511,-51.9676,48.5749
20161219_160121,-51.9702,48.5725
20161219_161106,-51.9717,48.5711
20161219_164032,-51.9719,48.5653
20161219_170425,-51.9745,48.5641
20161219_172429,-51.9765,48.563
20161219_174809,-51.9793,48.5618
20161219_180744,-51.9813,48.5602
20161219_182422,-51.9833,48.5591
20161219_184359,-51.9852,48.5578
20161219_190826,-51.9881,48.5563
20161219_192837,-51.9905,48.555
20161219_194602,-51.9926,48.5541
20161219_200520,-51.9949,48.553
20161219_202906,-51.9978,48.5518
20161219_204629,-51.9999,48.5508
20161219_210157,-52.0018,48.55
20161219_211941,-52.0039,48.549
20161219_214344,-52.0068,48.5477
20161219_220038,-52.0088,48.5468
20161219_221224,-52.0103,48.5461
20161219_224256,-52.0117,48.5431
20161219_230636,-52.0155,48.5424
20161219_232726,-52.0189,48.5416
20161219_235119,-52.023,48.541
20161220_001016,-52.0266,48.5406
20161220_002644,-52.0301,48.5402
20161220_004526,-52.0333,48.54
20161220_010822,-52.0376,48.541
20161220_012553,-52.0409,48.5418
20161220_014235,-52.044,48.5425
20161220_020218,-52.0478,48.5434
20161220_022616,-52.0523,48.5445
20161220_024450,-52.0558,48.5453
20161220_030106,-52.0588,48.546
20161220_031948,-52.0623,48.5469
20161220_034302,-52.0667,48.5479
20161220_035953,-52.0699,48.5487
20161220_041355,-52.0725,48.5493
20161220_044259,-52.074,48.5505
20161220_050616,-52.0781,48.553
20161220_052553,-52.0816,48.5551
20161220_054527,-52.085,48.5572
20161220_060521,-52.0882,48.5597
20161220_063002,-52.0918,48.5634
20161220_064941,-52.0946,48.5663
20161220_070724,-52.0972,48.569
20161220_072742,-52.1,48.5719
